POINTID,collarID,collOrig,SEX,Treatment,PrePost,ID,Timestamp,Northing,Easting
575,40991,40991,F,H2L,PreMove,40991 PreMove,10/14/2018 0:00:0,33.147221,-81.705121
576,40991,40991,F,H2L,PreMove,40991 PreMove,10/14/2018 2:00:0,33.149466,-81.705312
577,40991,40991,F,H2L,PreMove,40991 PreMove,10/14/2018 4:00:0,33.148391,-81.708465
578,40991,40991,F,H2L,PreMove,40991 PreMove,10/14/2018 6:00:0,33.149129,-81.70521
579,40991,40991,F,H2L,PreMove,40991 PreMove,10/14/2018 12:00:0,33.15089,-81.704714
580,40991,40991,F,H2L,PreMove,40991 PreMove,10/14/2018 18:00:0,33.147565,-81.703163
581,40991,40991,F,H2L,PreMove,40991 PreMove,10/14/2018 20:00:0,33.144926,-81.704778
582,40991,40991,F,H2L,PreMove,40991 PreMove,10/14/2018 22:00:0,33.144958,-81.70465
583,40991,40991,F,H2L,PreMove,40991 PreMove,10/15/2018 0:00:0,33.144894,-81.70465
584,40991,40991,F,H2L,PreMove,40991 PreMove,10/15/2018 2:00:0,33.146102,-81.704383
585,40991,40991,F,H2L,PreMove,40991 PreMove,10/15/2018 4:00:0,33.145696,-81.704816
586,40991,40991,F,H2L,PreMove,40991 PreMove,10/15/2018 6:00:0,33.145289,-81.705617
587,40991,40991,F,H2L,PreMove,40991 PreMove,10/15/2018 12:00:0,33.148156,-81.708452
588,40991,40991,F,H2L,PreMove,40991 PreMove,10/15/2018 18:00:0,33.144926,-81.7046
589,40991,40991,F,H2L,PreMove,40991 PreMove,10/15/2018 20:00:0,33.144977,-81.704587
590,40991,40991,F,H2L,PreMove,40991 PreMove,10/15/2018 22:00:0,33.146045,-81.703875
591,40991,40991,F,H2L,PreMove,40991 PreMove,10/16/2018 0:00:0,33.146789,-81.702082
592,40991,40991,F,H2L,PreMove,40991 PreMove,10/16/2018 2:00:0,33.149072,-81.703722
593,40991,40991,F,H2L,PreMove,40991 PreMove,10/16/2018 4:00:0,33.14834,-81.704333
594,40991,40991,F,H2L,PreMove,40991 PreMove,10/16/2018 6:00:0,33.149154,-81.704078
595,40991,40991,F,H2L,PreMove,40991 PreMove,10/16/2018 12:00:0,33.150725,-81.704828
596,40991,40991,F,H2L,PreMove,40991 PreMove,10/16/2018 18:00:0,33.144888,-81.704714
597,40991,40991,F,H2L,PreMove,40991 PreMove,10/16/2018 20:00:0,33.144939,-81.704612
598,40991,40991,F,H2L,PreMove,40991 PreMove,10/16/2018 22:00:0,33.145645,-81.704231
599,40991,40991,F,H2L,PreMove,40991 PreMove,10/17/2018 0:00:0,33.145943,-81.704358
600,40991,40991,F,H2L,PreMove,40991 PreMove,10/17/2018 2:00:0,33.145416,-81.704015
601,40991,40991,F,H2L,PreMove,40991 PreMove,10/17/2018 4:00:0,33.145854,-81.704116
602,40991,40991,F,H2L,PreMove,40991 PreMove,10/17/2018 6:00:0,33.149993,-81.705884
603,40991,40991,F,H2L,PreMove,40991 PreMove,10/17/2018 18:00:0,33.144512,-81.704788
604,40991,40991,F,H2L,PreMove,40991 PreMove,10/17/2018 20:00:0,33.144901,-81.704689
605,40991,40991,F,H2L,PreMove,40991 PreMove,10/17/2018 22:00:0,33.144874,-81.704597
606,40991,40991,F,H2L,PreMove,40991 PreMove,10/18/2018 0:00:0,33.145977,-81.704437
607,40991,40991,F,H2L,PreMove,40991 PreMove,10/18/2018 2:00:0,33.14682,-81.706192
608,40991,40991,F,H2L,PreMove,40991 PreMove,10/18/2018 4:00:0,33.147716,-81.704269
609,40991,40991,F,H2L,PreMove,40991 PreMove,10/18/2018 6:00:0,33.149955,-81.705604
610,40991,40991,F,H2L,PreMove,40991 PreMove,10/18/2018 12:00:0,33.151226,-81.704818
611,40991,40991,F,H2L,PreMove,40991 PreMove,10/18/2018 18:00:0,33.147293,-81.704994
612,40991,40991,F,H2L,PreMove,40991 PreMove,10/18/2018 22:00:0,33.145809,-81.704666
613,40991,40991,F,H2L,PreMove,40991 PreMove,10/19/2018 0:00:0,33.146587,-81.703849
614,40991,40991,F,H2L,PreMove,40991 PreMove,10/19/2018 2:00:0,33.148876,-81.70375
615,40991,40991,F,H2L,PreMove,40991 PreMove,10/19/2018 4:00:0,33.149394,-81.705657
616,40991,40991,F,H2L,PreMove,40991 PreMove,10/19/2018 6:00:0,33.144851,-81.705238
617,40991,40991,F,H2L,PreMove,40991 PreMove,10/19/2018 18:00:0,33.148658,-81.708061
618,40991,40991,F,H2L,PreMove,40991 PreMove,10/19/2018 20:00:0,33.144908,-81.704559
619,40991,40991,F,H2L,PreMove,40991 PreMove,10/19/2018 22:00:0,33.144966,-81.70465
620,40991,40991,F,H2L,PreMove,40991 PreMove,10/20/2018 0:00:0,33.145656,-81.703674
621,40991,40991,F,H2L,PreMove,40991 PreMove,10/20/2018 2:00:0,33.146675,-81.702194
622,40991,40991,F,H2L,PreMove,40991 PreMove,10/20/2018 4:00:0,33.146884,-81.702095
623,40991,40991,F,H2L,PreMove,40991 PreMove,10/20/2018 6:00:0,33.149677,-81.704208
624,40991,40991,F,H2L,PreMove,40991 PreMove,10/20/2018 12:00:0,33.150844,-81.704727
625,40991,40991,F,H2L,PreMove,40991 PreMove,10/20/2018 18:00:0,33.15092,-81.704704
626,40991,40991,F,H2L,PreMove,40991 PreMove,10/20/2018 22:00:0,33.150993,-81.704879
627,40991,40991,F,H2L,PreMove,40991 PreMove,10/21/2018 0:00:0,33.150985,-81.70475
628,40991,40991,F,H2L,PreMove,40991 PreMove,10/21/2018 4:00:0,33.151054,-81.704727
629,40991,40991,F,H2L,PreMove,40991 PreMove,10/21/2018 6:00:0,33.150939,-81.704612
630,40991,40991,F,H2L,PreMove,40991 PreMove,10/21/2018 18:00:0,33.146892,-81.702133
631,40991,40991,F,H2L,PreMove,40991 PreMove,10/21/2018 20:00:0,33.14693,-81.70211
632,40991,40991,F,H2L,PreMove,40991 PreMove,10/21/2018 22:00:0,33.146759,-81.702056
633,40991,40991,F,H2L,PreMove,40991 PreMove,10/22/2018 0:00:0,33.146686,-81.702148
634,40991,40991,F,H2L,PreMove,40991 PreMove,10/22/2018 2:00:0,33.146835,-81.70198
635,40991,40991,F,H2L,PreMove,40991 PreMove,10/22/2018 4:00:0,33.149528,-81.703872
636,40991,40991,F,H2L,PreMove,40991 PreMove,10/22/2018 6:00:0,33.150897,-81.704711
637,40991,40991,F,H2L,PreMove,40991 PreMove,10/22/2018 18:00:0,33.146839,-81.702117
638,40991,40991,F,H2L,PreMove,40991 PreMove,10/22/2018 20:00:0,33.149028,-81.704322
639,40991,40991,F,H2L,PreMove,40991 PreMove,10/22/2018 22:00:0,33.148963,-81.704269
640,40991,40991,F,H2L,PreMove,40991 PreMove,10/23/2018 0:00:0,33.149745,-81.70475
641,40991,40991,F,H2L,PreMove,40991 PreMove,10/23/2018 2:00:0,33.14989,-81.703071
642,40991,40991,F,H2L,PreMove,40991 PreMove,10/23/2018 4:00:0,33.147026,-81.702232
643,40991,40991,F,H2L,PreMove,40991 PreMove,10/23/2018 6:00:0,33.146934,-81.702079
644,40991,40991,F,H2L,PreMove,40991 PreMove,10/23/2018 12:00:0,33.150108,-81.70536
645,40991,40991,F,H2L,PreMove,40991 PreMove,10/23/2018 18:00:0,33.146892,-81.702056
646,40991,40991,F,H2L,PreMove,40991 PreMove,10/23/2018 20:00:0,33.146991,-81.702079
647,40991,40991,F,H2L,PreMove,40991 PreMove,10/23/2018 22:00:0,33.146808,-81.702018
648,40991,40991,F,H2L,PreMove,40991 PreMove,10/24/2018 0:00:0,33.146923,-81.702072
649,40991,40991,F,H2L,PreMove,40991 PreMove,10/24/2018 2:00:0,33.148307,-81.704902
650,40991,40991,F,H2L,PreMove,40991 PreMove,10/24/2018 4:00:0,33.150482,-81.706848
651,40991,40991,F,H2L,PreMove,40991 PreMove,10/24/2018 6:00:0,33.147045,-81.706848
652,40991,40991,F,H2L,PreMove,40991 PreMove,10/24/2018 12:00:0,33.151298,-81.704406
653,40991,40991,F,H2L,PreMove,40991 PreMove,10/24/2018 18:00:0,33.146858,-81.702056
654,40991,40991,F,H2L,PreMove,40991 PreMove,10/24/2018 20:00:0,33.146427,-81.704666
655,40991,40991,F,H2L,PreMove,40991 PreMove,10/24/2018 22:00:0,33.147029,-81.703887
656,40991,40991,F,H2L,PreMove,40991 PreMove,10/25/2018 0:00:0,33.147609,-81.703483
657,40991,40991,F,H2L,PreMove,40991 PreMove,10/25/2018 2:00:0,33.146808,-81.702095
658,40991,40991,F,H2L,PreMove,40991 PreMove,10/25/2018 4:00:0,33.146343,-81.704559
659,40991,40991,F,H2L,PreMove,40991 PreMove,10/25/2018 6:00:0,33.149047,-81.705619
660,40991,40991,F,H2L,PreMove,40991 PreMove,10/25/2018 12:00:0,33.151321,-81.703521
661,40991,40991,F,H2L,PreMove,40991 PreMove,10/25/2018 18:00:0,33.147323,-81.703201
662,40991,40991,F,H2L,PreMove,40991 PreMove,10/25/2018 20:00:0,33.145656,-81.706214
663,40991,40991,F,H2L,PreMove,40991 PreMove,10/25/2018 22:00:0,33.146263,-81.703712
664,40991,40991,F,H2L,PreMove,40991 PreMove,10/26/2018 0:00:0,33.148021,-81.703239
665,40991,40991,F,H2L,PreMove,40991 PreMove,10/26/2018 2:00:0,33.149517,-81.704132
666,40991,40991,F,H2L,PreMove,40991 PreMove,10/26/2018 4:00:0,33.147483,-81.705818
667,40991,40991,F,H2L,PreMove,40991 PreMove,10/26/2018 6:00:0,33.14722,-81.70475
668,40991,40991,F,H2L,PreMove,40991 PreMove,10/26/2018 12:00:0,33.150959,-81.704612
669,40991,40991,F,H2L,PreMove,40991 PreMove,10/26/2018 18:00:0,33.147258,-81.703186
670,40991,40991,F,H2L,PreMove,40991 PreMove,10/26/2018 20:00:0,33.149562,-81.7052
671,40991,40991,F,H2L,PreMove,40991 PreMove,10/26/2018 22:00:0,33.149448,-81.708442
672,40991,40991,F,H2L,PreMove,40991 PreMove,10/27/2018 0:00:0,33.148277,-81.708709
673,40991,40991,F,H2L,PreMove,40991 PreMove,10/27/2018 2:00:0,33.149467,-81.707687
674,40991,40991,F,H2L,PreMove,40991 PreMove,10/27/2018 4:00:0,33.149944,-81.705589
675,40991,40991,F,H2L,PreMove,40991 PreMove,10/27/2018 6:00:0,33.149211,-81.707473
676,40991,40991,F,H2L,PreMove,40991 PreMove,10/27/2018 12:00:0,33.151489,-81.704856
677,40991,40991,F,H2L,PreMove,40991 PreMove,10/27/2018 18:00:0,33.147373,-81.703262
678,40991,40991,F,H2L,PreMove,40991 PreMove,10/27/2018 20:00:0,33.14672,-81.704093
679,40991,40991,F,H2L,PreMove,40991 PreMove,10/27/2018 22:00:0,33.148246,-81.70272
680,40991,40991,F,H2L,PreMove,40991 PreMove,10/28/2018 0:00:0,33.146827,-81.702781
681,40991,40991,F,H2L,PreMove,40991 PreMove,10/28/2018 2:00:0,33.1455,-81.703949
682,40991,40991,F,H2L,PreMove,40991 PreMove,10/28/2018 4:00:0,33.145492,-81.707222
683,40991,40991,F,H2L,PreMove,40991 PreMove,10/28/2018 6:00:0,33.145874,-81.70652
684,40991,40991,F,H2L,PreMove,40991 PreMove,10/28/2018 12:00:0,33.14495,-81.706901
685,40991,40991,F,H2L,PreMove,40991 PreMove,10/28/2018 18:00:0,33.147468,-81.70272
686,40991,40991,F,H2L,PreMove,40991 PreMove,10/28/2018 20:00:0,33.147521,-81.70314
687,40991,40991,F,H2L,PreMove,40991 PreMove,10/28/2018 22:00:0,33.148475,-81.702796
688,40991,40991,F,H2L,PreMove,40991 PreMove,10/29/2018 0:00:0,33.147544,-81.704498
689,40991,40991,F,H2L,PreMove,40991 PreMove,10/29/2018 2:00:0,33.147201,-81.705085
690,40991,40991,F,H2L,PreMove,40991 PreMove,10/29/2018 4:00:0,33.146396,-81.704574
691,40991,40991,F,H2L,PreMove,40991 PreMove,10/29/2018 6:00:0,33.146057,-81.707511
692,40991,40991,F,H2L,PreMove,40991 PreMove,10/29/2018 12:00:0,33.145008,-81.706848
693,40991,40991,F,H2L,PreMove,40991 PreMove,10/29/2018 18:00:0,33.147106,-81.706123
694,40991,40991,F,H2L,PreMove,40991 PreMove,10/29/2018 20:00:0,33.147666,-81.7052
695,40991,40991,F,H2L,PreMove,40991 PreMove,10/29/2018 22:00:0,33.150119,-81.705665
696,40991,40991,F,H2L,PreMove,40991 PreMove,10/30/2018 0:00:0,33.147571,-81.70642
697,40991,40991,F,H2L,PreMove,40991 PreMove,10/30/2018 2:00:0,33.147277,-81.704933
698,40991,40991,F,H2L,PreMove,40991 PreMove,10/30/2018 4:00:0,33.146705,-81.705772
699,40991,40991,F,H2L,PreMove,40991 PreMove,10/30/2018 6:00:0,33.145923,-81.707298
700,40991,40991,F,H2L,PreMove,40991 PreMove,10/30/2018 12:00:0,33.144927,-81.706863
701,40991,40991,F,H2L,PreMove,40991 PreMove,10/30/2018 18:00:0,33.147209,-81.70494
702,40991,40991,F,H2L,PreMove,40991 PreMove,10/30/2018 20:00:0,33.147315,-81.705162
703,40991,40991,F,H2L,PreMove,40991 PreMove,10/30/2018 22:00:0,33.148036,-81.706085
704,40991,40991,F,H2L,PreMove,40991 PreMove,10/31/2018 0:00:0,33.147209,-81.705543
705,40991,40991,F,H2L,PreMove,40991 PreMove,10/31/2018 2:00:0,33.150451,-81.704383
706,40991,40991,F,H2L,PreMove,40991 PreMove,10/31/2018 4:00:0,33.149372,-81.705451
707,40991,40991,F,H2L,PreMove,40991 PreMove,10/31/2018 12:00:0,33.148117,-81.708412
708,40991,40991,F,H2L,PreMove,40991 PreMove,10/31/2018 18:00:0,33.149223,-81.707801
709,40991,40991,F,H2L,PreMove,40991 PreMove,10/31/2018 20:00:0,33.147144,-81.706077
710,40991,40991,F,H2L,PreMove,40991 PreMove,10/31/2018 22:00:0,33.146705,-81.704078
711,40991,40991,F,H2L,PreMove,40991 PreMove,11/1/2018 0:00:0,33.147083,-81.706192
712,40991,40991,F,H2L,PreMove,40991 PreMove,11/1/2018 2:00:0,33.147018,-81.706253
713,40991,40991,F,H2L,PreMove,40991 PreMove,11/1/2018 4:00:0,33.148532,-81.706748
714,40991,40991,F,H2L,PreMove,40991 PreMove,11/1/2018 6:00:0,33.150165,-81.704856
715,40991,40991,F,H2L,PreMove,40991 PreMove,11/1/2018 12:00:0,33.15126,-81.704589
716,40991,40991,F,H2L,PreMove,40991 PreMove,11/1/2018 18:00:0,33.147068,-81.706344
717,40991,40991,F,H2L,PreMove,40991 PreMove,11/1/2018 20:00:0,33.146579,-81.706611
718,40991,40991,F,H2L,PreMove,40991 PreMove,11/1/2018 22:00:0,33.146121,-81.706062
719,40991,40991,F,H2L,PreMove,40991 PreMove,11/2/2018 0:00:0,33.14656,-81.703865
720,40991,40991,F,H2L,PreMove,40991 PreMove,11/2/2018 2:00:0,33.149383,-81.704292
721,40991,40991,F,H2L,PreMove,40991 PreMove,11/2/2018 4:00:0,33.148086,-81.704322
722,40991,40991,F,H2L,PreMove,40991 PreMove,11/2/2018 6:00:0,33.146705,-81.705657
723,40991,40991,F,H2L,PreMove,40991 PreMove,11/2/2018 12:00:0,33.151222,-81.704978
724,40991,40991,F,H2L,PreMove,40991 PreMove,11/2/2018 18:00:0,33.149318,-81.707916
725,40991,40991,F,H2L,PreMove,40991 PreMove,11/2/2018 20:00:0,33.1464,-81.705703
726,40991,40991,F,H2L,PreMove,40991 PreMove,11/2/2018 22:00:0,33.14693,-81.705589
727,40991,40991,F,H2L,PreMove,40991 PreMove,11/3/2018 0:00:0,33.145862,-81.704765
728,40991,40991,F,H2L,PreMove,40991 PreMove,11/3/2018 2:00:0,33.145866,-81.704689
729,40991,40991,F,H2L,PreMove,40991 PreMove,11/3/2018 6:00:0,33.1496,-81.705856
730,40991,40991,F,H2L,PreMove,40991 PreMove,11/3/2018 12:00:0,33.148143,-81.708412
731,40991,40991,F,H2L,PreMove,40991 PreMove,11/3/2018 18:00:0,33.149585,-81.707954
732,40991,40991,F,H2L,PreMove,40991 PreMove,11/3/2018 20:00:0,33.150062,-81.708099
733,40991,40991,F,H2L,PreMove,40991 PreMove,11/3/2018 22:00:0,33.152702,-81.705352
734,40991,40991,F,H2L,PreMove,40991 PreMove,11/4/2018 0:00:0,33.149585,-81.707969
735,40991,40991,F,H2L,PreMove,40991 PreMove,11/4/2018 2:00:0,33.149848,-81.708122
736,40991,40991,F,H2L,PreMove,40991 PreMove,11/4/2018 4:00:0,33.150024,-81.70948
737,40991,40991,F,H2L,PreMove,40991 PreMove,11/4/2018 6:00:0,33.145652,-81.70742
738,40991,40991,F,H2L,PreMove,40991 PreMove,11/4/2018 12:00:0,33.14492,-81.706802
739,40991,40991,F,H2L,PreMove,40991 PreMove,11/4/2018 18:00:0,33.147228,-81.70549
740,40991,40991,F,H2L,PreMove,40991 PreMove,11/4/2018 20:00:0,33.1492,-81.706825
741,40991,40991,F,H2L,PreMove,40991 PreMove,11/4/2018 22:00:0,33.149574,-81.707946
742,40991,40991,F,H2L,PreMove,40991 PreMove,11/5/2018 0:00:0,33.149261,-81.708007
743,40991,40991,F,H2L,PreMove,40991 PreMove,11/5/2018 2:00:0,33.149803,-81.706192
744,40991,40991,F,H2L,PreMove,40991 PreMove,11/5/2018 4:00:0,33.149127,-81.704154
745,40991,40991,F,H2L,PreMove,40991 PreMove,11/5/2018 6:00:0,33.149448,-81.707725
746,40991,40991,F,H2L,PreMove,40991 PreMove,11/5/2018 12:00:0,33.148208,-81.708541
747,40991,40991,F,H2L,PreMove,40991 PreMove,11/5/2018 18:00:0,33.148345,-81.708526
748,40991,40991,F,H2L,PreMove,40991 PreMove,11/5/2018 20:00:0,33.148983,-81.708694
749,40991,40991,F,H2L,PreMove,40991 PreMove,11/5/2018 22:00:0,33.148914,-81.706695
750,40991,40991,F,H2L,PreMove,40991 PreMove,11/6/2018 0:00:0,33.149345,-81.707878
751,40991,40991,F,H2L,PreMove,40991 PreMove,11/6/2018 2:00:0,33.149658,-81.706481
752,40991,40991,F,H2L,PreMove,40991 PreMove,11/6/2018 4:00:0,33.148735,-81.703521
753,40991,40991,F,H2L,PreMove,40991 PreMove,11/6/2018 6:00:0,33.145786,-81.704917
754,40991,40991,F,H2L,PreMove,40991 PreMove,11/6/2018 12:00:0,33.145492,-81.707725
755,40991,40991,F,H2L,PreMove,40991 PreMove,11/6/2018 18:00:0,33.148193,-81.708465
756,40991,40991,F,H2L,PreMove,40991 PreMove,11/6/2018 20:00:0,33.148231,-81.708328
757,40991,40991,F,H2L,PreMove,40991 PreMove,11/6/2018 22:00:0,33.148258,-81.708633
758,40991,40991,F,H2L,PreMove,40991 PreMove,11/7/2018 0:00:0,33.148143,-81.708595
759,40991,40991,F,H2L,PreMove,40991 PreMove,11/7/2018 2:00:0,33.149021,-81.704856
760,40991,40991,F,H2L,PreMove,40991 PreMove,11/7/2018 4:00:0,33.145988,-81.704612
761,40991,40991,F,H2L,PreMove,40991 PreMove,11/7/2018 6:00:0,33.148181,-81.708488
762,40991,40991,F,H2L,PreMove,40991 PreMove,11/7/2018 12:00:0,33.145004,-81.706802
763,40991,40991,F,H2L,PreMove,40991 PreMove,11/7/2018 18:00:0,33.148151,-81.708602
764,40991,40991,F,H2L,PreMove,40991 PreMove,11/7/2018 20:00:0,33.147449,-81.707267
765,40991,40991,F,H2L,PreMove,40991 PreMove,11/7/2018 22:00:0,33.147426,-81.705375
766,40991,40991,F,H2L,PreMove,40991 PreMove,11/8/2018 0:00:0,33.146293,-81.704673
767,40991,40991,F,H2L,PreMove,40991 PreMove,11/8/2018 2:00:0,33.147197,-81.705093
768,40991,40991,F,H2L,PreMove,40991 PreMove,11/8/2018 4:00:0,33.148841,-81.704711
769,40991,40991,F,H2L,PreMove,40991 PreMove,11/8/2018 6:00:0,33.147216,-81.7052
770,40991,40991,F,H2L,PreMove,40991 PreMove,11/8/2018 12:00:0,33.145034,-81.706787
771,40991,40991,F,H2L,PreMove,40991 PreMove,11/8/2018 18:00:0,33.147277,-81.705261
772,40991,40991,F,H2L,PreMove,40991 PreMove,11/8/2018 20:00:0,33.147571,-81.705398
773,40991,40991,F,H2L,PreMove,40991 PreMove,11/8/2018 22:00:0,33.148212,-81.708618
774,40991,40991,F,H2L,PreMove,40991 PreMove,11/9/2018 0:00:0,33.149448,-81.707916
775,40991,40991,F,H2L,PreMove,40991 PreMove,11/9/2018 2:00:0,33.147468,-81.706192
776,40991,40991,F,H2L,PreMove,40991 PreMove,11/9/2018 4:00:0,33.147228,-81.70465
777,40991,40991,F,H2L,PreMove,40991 PreMove,11/9/2018 6:00:0,33.145786,-81.707679
778,40991,40991,F,H2L,PreMove,40991 PreMove,11/9/2018 12:00:0,33.144989,-81.706863
779,40991,40991,F,H2L,PreMove,40991 PreMove,11/9/2018 18:00:0,33.146076,-81.704597
780,40991,40991,F,H2L,PreMove,40991 PreMove,11/9/2018 20:00:0,33.147335,-81.706008
781,40991,40991,F,H2L,PreMove,40991 PreMove,11/9/2018 22:00:0,33.148258,-81.710411
782,40991,40991,F,H2L,PreMove,40991 PreMove,11/10/2018 0:00:0,33.149078,-81.709327
783,40991,40991,F,H2L,PreMove,40991 PreMove,11/10/2018 2:00:0,33.151901,-81.709281
784,40991,40991,F,H2L,PreMove,40991 PreMove,11/10/2018 4:00:0,33.149967,-81.705741
785,40991,40991,F,H2L,PreMove,40991 PreMove,11/10/2018 6:00:0,33.152236,-81.705169
786,40991,40991,F,H2L,PreMove,40991 PreMove,11/10/2018 12:00:0,33.151355,-81.704612
787,40991,40991,F,H2L,PreMove,40991 PreMove,11/10/2018 18:00:0,33.149192,-81.704208
788,40991,40991,F,H2L,PreMove,40991 PreMove,11/10/2018 20:00:0,33.145999,-81.704406
789,40991,40991,F,H2L,PreMove,40991 PreMove,11/10/2018 22:00:0,33.148963,-81.709266
790,40991,40991,F,H2L,PreMove,40991 PreMove,11/11/2018 0:00:0,33.146305,-81.709114
791,40991,40991,F,H2L,PreMove,40991 PreMove,11/11/2018 2:00:0,33.145874,-81.708541
792,40991,40991,F,H2L,PreMove,40991 PreMove,11/11/2018 4:00:0,33.145008,-81.706878
793,40991,40991,F,H2L,PreMove,40991 PreMove,11/11/2018 6:00:0,33.144958,-81.706764
794,40991,40991,F,H2L,PreMove,40991 PreMove,11/11/2018 12:00:0,33.145004,-81.706863
795,40991,40991,F,H2L,PreMove,40991 PreMove,11/11/2018 18:00:0,33.144863,-81.706977
796,40991,40991,F,H2L,PreMove,40991 PreMove,11/11/2018 20:00:0,33.144966,-81.706901
797,40991,40991,F,H2L,PreMove,40991 PreMove,11/11/2018 22:00:0,33.144832,-81.707031
798,40991,40991,F,H2L,PreMove,40991 PreMove,11/12/2018 0:00:0,33.144966,-81.706733
799,40991,40991,F,H2L,PreMove,40991 PreMove,11/12/2018 2:00:0,33.145187,-81.706993
800,40991,40991,F,H2L,PreMove,40991 PreMove,11/12/2018 4:00:0,33.144969,-81.706916
801,40991,40991,F,H2L,PreMove,40991 PreMove,11/12/2018 6:00:0,33.144977,-81.706863
802,40991,40991,F,H2L,PreMove,40991 PreMove,11/12/2018 12:00:0,33.144908,-81.706764
803,40991,40991,F,H2L,PreMove,40991 PreMove,11/12/2018 18:00:0,33.145206,-81.707069
804,40991,40991,F,H2L,PreMove,40991 PreMove,11/12/2018 20:00:0,33.147121,-81.704818
805,40991,40991,F,H2L,PreMove,40991 PreMove,11/12/2018 22:00:0,33.150547,-81.70475
806,40991,40991,F,H2L,PreMove,40991 PreMove,11/13/2018 0:00:0,33.151245,-81.709152
807,40991,40991,F,H2L,PreMove,40991 PreMove,11/13/2018 2:00:0,33.149993,-81.705741
808,40991,40991,F,H2L,PreMove,40991 PreMove,11/13/2018 4:00:0,33.150173,-81.704025
809,40991,40991,F,H2L,PreMove,40991 PreMove,11/13/2018 6:00:0,33.14817,-81.706596
810,40991,40991,F,H2L,PreMove,40991 PreMove,11/13/2018 12:00:0,33.144603,-81.706726
811,40991,40991,F,H2L,PreMove,40991 PreMove,11/13/2018 18:00:0,33.145084,-81.706787
812,40991,40991,F,H2L,PreMove,40991 PreMove,11/13/2018 20:00:0,33.145053,-81.70681
813,40991,40991,F,H2L,PreMove,40991 PreMove,11/13/2018 22:00:0,33.144947,-81.706863
814,40991,40991,F,H2L,PreMove,40991 PreMove,11/14/2018 0:00:0,33.145233,-81.706771
815,40991,40991,F,H2L,PreMove,40991 PreMove,11/14/2018 2:00:0,33.145713,-81.707145
816,40991,40991,F,H2L,PreMove,40991 PreMove,11/14/2018 4:00:0,33.146179,-81.708747
817,40991,40991,F,H2L,PreMove,40991 PreMove,11/14/2018 6:00:0,33.146625,-81.708389
818,40991,40991,F,H2L,PreMove,40991 PreMove,11/14/2018 12:00:0,33.145427,-81.707679
819,40991,40991,F,H2L,PreMove,40991 PreMove,11/14/2018 18:00:0,33.145332,-81.706619
820,40991,40991,F,H2L,PreMove,40991 PreMove,11/14/2018 20:00:0,33.15026,-81.704093
821,40991,40991,F,H2L,PreMove,40991 PreMove,11/14/2018 22:00:0,33.151062,-81.705696
822,40991,40991,F,H2L,PreMove,40991 PreMove,11/15/2018 0:00:0,33.151317,-81.705604
823,40991,40991,F,H2L,PreMove,40991 PreMove,11/15/2018 2:00:0,33.151283,-81.705772
824,40991,40991,F,H2L,PreMove,40991 PreMove,11/15/2018 4:00:0,33.151206,-81.705543
825,40991,40991,F,H2L,PreMove,40991 PreMove,11/15/2018 12:00:0,33.150497,-81.704895
826,40991,40991,F,H2L,PreMove,40991 PreMove,11/15/2018 18:00:0,33.150566,-81.704971
827,40991,40991,F,H2L,PreMove,40991 PreMove,11/15/2018 20:00:0,33.151176,-81.705261
828,40991,40991,F,H2L,PreMove,40991 PreMove,11/15/2018 22:00:0,33.151042,-81.705337
829,40991,40991,F,H2L,PreMove,40991 PreMove,11/16/2018 0:00:0,33.15089,-81.705505
830,40991,40991,F,H2L,PreMove,40991 PreMove,11/16/2018 2:00:0,33.151165,-81.705451
831,40991,40991,F,H2L,PreMove,40991 PreMove,11/16/2018 4:00:0,33.150554,-81.704994
832,40991,40991,F,H2L,PreMove,40991 PreMove,11/16/2018 6:00:0,33.151203,-81.705665
833,40991,40991,F,H2L,PreMove,40991 PreMove,11/16/2018 12:00:0,33.151206,-81.704864
834,40991,40991,F,H2L,PreMove,40991 PreMove,11/16/2018 18:00:0,33.151222,-81.704826
835,40991,40991,F,H2L,PreMove,40991 PreMove,11/16/2018 20:00:0,33.15126,-81.704803
836,40991,40991,F,H2L,PreMove,40991 PreMove,11/16/2018 22:00:0,33.1511,-81.705017
842,40993,40993,M,Control,Control,40993 Control,9/10/2018 0:00:0,33.385259,-81.697479
843,40993,40993,M,Control,Control,40993 Control,9/10/2018 2:00:0,33.385271,-81.697517
844,40993,40993,M,Control,Control,40993 Control,9/10/2018 4:00:0,33.385246,-81.697453
845,40993,40993,M,Control,Control,40993 Control,9/10/2018 6:00:0,33.385259,-81.697415
846,40993,40993,M,Control,Control,40993 Control,9/10/2018 12:00:0,33.385348,-81.697619
847,40993,40993,M,Control,Control,40993 Control,9/10/2018 20:00:0,33.390052,-81.696182
848,40993,40993,M,Control,Control,40993 Control,9/10/2018 22:00:0,33.39093,-81.69505
849,40993,40993,M,Control,Control,40993 Control,9/11/2018 0:00:0,33.39428,-81.692876
850,40993,40993,M,Control,Control,40993 Control,9/11/2018 2:00:0,33.39435,-81.689175
851,40993,40993,M,Control,Control,40993 Control,9/11/2018 4:00:0,33.387458,-81.687599
852,40993,40993,M,Control,Control,40993 Control,9/11/2018 6:00:0,33.384171,-81.695915
